Order Date,Customer Name,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
15-03-2025,Shray Hayre,Home Decor,Vase,Vase Eveniet,4,52936,0,211744,32979.53,UPI
12-01-2024,Kartik Sagar,Sports,Cricket Bat,Cricket Bat Eos,5,21480,10,96660,13965.81,Debit Card
07-08-2025,Ira Subramanian,Electronics,Mobile,Mobile Et,4,53035,5,201533,11394.56,Credit Card
27-03-2024,Seher Din,Toys,Puzzle,Puzzle Dolore,2,78881,5,149873.9,26015.04,Debit Card
08-03-2025,Diya Mahal,Sports,Dumbbells,Dumbbells Sed,2,7277,20,11643.2,915.62,COD
08-10-2023,Neelofar Karnik,Electronics,Mobile,Mobile Aut,4,11616,20,37171.2,7036.45,COD
08-04-2024,Saanvi Sawhney,Kitchen,Juicer,Juicer Quidem,4,57976,10,208713.6,32534.33,Net Banking
23-03-2025,Aniruddh Kar,Kitchen,Microwave,Microwave Optio,2,33015,5,62728.5,13505.03,COD
15-08-2025,Lavanya Wable,Clothing,Women's Wear,Women's Wear Ducimus,1,58721,20,46976.8,8783.09,Net Banking
14-01-2025,Ishita Kaur,Books,Non-Fiction,Non-Fiction Reiciendis,3,56352,0,169056,32024.33,Net Banking
31-05-2025,Romil Dugal,Electronics,Headphones,Headphones Libero,4,49556,0,198224,31757.71,COD
14-11-2024,Nakul Varghese,Groceries,Sugar,Sugar Rerum,4,72746,0,290984,61010.16,Credit Card
02-03-2024,Amira Bora,Kitchen,Juicer,Juicer Rem,2,7510,15,12767,2840.49,Credit Card
21-07-2025,Nakul Chand,Clothing,Accessories,Accessories Corporis,5,65600,10,295200,63951.15,Debit Card
18-12-2023,Sana Kalita,Kitchen,Juicer,Juicer Quod,2,55871,0,111742,11119.41,UPI
27-11-2024,Yasmin Sood,Sports,Dumbbells,Dumbbells Iusto,3,30928,0,92784,18735.52,UPI
22-08-2024,Indrajit Mall,Groceries,Spices,Spices Quisquam,5,19307,20,77228,18753.54,UPI
08-09-2024,Krish Dar,Furniture,Cabinet,Cabinet Dolores,5,38537,0,192685,15406.56,Net Banking
04-06-2025,Yasmin Saran,Sports,Yoga Mat,Yoga Mat Aliquam,4,25860,0,103440,16828.94,Credit Card
30-12-2024,Hazel Dhar,Beauty,Face Cream,Face Cream Sit,5,58759,20,235036,18424.08,Net Banking
17-09-2025,Vedika Mane,Clothing,Kids Wear,Kids Wear Iure,4,932,20,2982.4,712.76,Net Banking
22-11-2024,Nayantara Majumdar,Home Decor,Vase,Vase Rerum,5,65586,5,311533.5,49260.51,UPI
06-09-2024,Shanaya Kapoor,Clothing,Men's Wear,Men's Wear Odit,4,74267,15,252507.8,47461.3,Net Banking
25-05-2024,Zara Varghese,Toys,RC Car,RC Car Minima,5,31541,5,149819.75,19113.2,Debit Card
22-02-2024,Inaaya  Dara,Groceries,Wheat,Wheat Distinctio,4,18626,20,59603.2,4144.46,COD
19-11-2024,Stuvan Sangha,Groceries,Wheat,Wheat Sed,4,57679,15,196108.6,14044.21,Credit Card
29-04-2024,Tara Gill,Furniture,Cabinet,Cabinet Magnam,1,32555,10,29299.5,3886.88,Credit Card
29-10-2023,Saanvi Sahni,Electronics,Headphones,Headphones Corporis,2,70884,20,113414.4,17484.96,Credit Card
26-11-2023,Ritvik Dash,Home Decor,Cushion,Cushion Et,3,37434,5,106686.9,5726.62,Credit Card
22-06-2025,Hridaan Gade,Clothing,Kids Wear,Kids Wear Enim,1,71307,0,71307,3732.36,COD
22-08-2025,Gatik Savant,Electronics,Mobile,Mobile Facilis,4,24518,20,78457.6,10542.24,COD
22-11-2024,Kavya Bajaj,Kitchen,Cookware Set,Cookware Set Eos,5,72434,10,325953,21190.7,COD
24-10-2024,Yasmin Uppal,Groceries,Wheat,Wheat Eum,2,48160,15,81872,12869.54,UPI
03-08-2024,Vedika Yadav,Clothing,Accessories,Accessories Velit,2,65492,20,104787.2,15070.65,Net Banking
15-05-2025,Lavanya Srivastava,Sports,Yoga Mat,Yoga Mat Facere,4,14204,15,48293.6,9440.48,Credit Card
17-06-2025,Ishita Chacko,Books,Biography,Biography Sed,5,16483,20,65932,10865.77,Debit Card
26-08-2024,Zain Guha,Clothing,Shoes,Shoes Consectetur,5,10706,0,53530,12038.72,Credit Card
23-07-2025,Piya Sani,Books,Non-Fiction,Non-Fiction Omnis,4,1730,10,6228,749.58,UPI
21-06-2025,Sara Deshmukh,Clothing,Women's Wear,Women's Wear Repellendus,3,72618,20,174283.2,15378.45,COD
11-01-2025,Dhanuk Din,Electronics,Camera,Camera Vero,4,51884,20,166028.8,37882.17,Debit Card
10-07-2025,Taimur Banerjee,Kitchen,Mixer Grinder,Mixer Grinder Animi,5,37606,10,169227,29678.19,Net Banking
09-05-2025,Hunar Aggarwal,Sports,Cricket Bat,Cricket Bat Assumenda,3,25349,15,64639.95,6608.14,Debit Card
08-10-2023,Armaan Dugar,Books,Comics,Comics Esse,5,58608,10,263736,28829.07,Debit Card
18-05-2025,Ehsaan Srivastava,Furniture,Cabinet,Cabinet Accusantium,1,73507,20,58805.6,4650.02,Debit Card
23-01-2025,Indrajit Kapadia,Kitchen,Cookware Set,Cookware Set Necessitatibus,3,37202,10,100445.4,11651.15,Credit Card
30-11-2024,Vaibhav Bora,Beauty,Perfume,Perfume Exercitationem,2,41831,5,79478.9,14297.47,Debit Card
27-06-2024,Sumer Thakkar,Clothing,Shoes,Shoes Quia,3,17583,20,42199.2,2794.58,Net Banking
29-09-2025,Kismat Das,Home Decor,Lamp,Lamp Illo,4,25481,20,81539.2,4892.61,Debit Card
11-05-2024,Saanvi Yogi,Sports,Tennis Racket,Tennis Racket Laboriosam,1,62606,20,50084.8,5298.77,Credit Card
06-11-2024,Dhruv Divan,Home Decor,Clock,Clock Aut,2,43739,0,87478,18772.76,Credit Card
08-02-2024,Zoya Sami,Home Decor,Cushion,Cushion Quibusdam,1,5393,5,5123.35,820.26,UPI
16-07-2024,Mishti Manne,Sports,Tennis Racket,Tennis Racket Libero,4,14964,0,59856,14316.75,UPI
24-07-2025,Jivika Ratti,Books,Textbook,Textbook Enim,5,11399,15,48445.75,11983.85,COD
23-01-2024,Hridaan Shan,Electronics,Smartwatch,Smartwatch Assumenda,5,22001,5,104504.75,16062.8,COD
10-02-2025,Parinaaz D’Alia,Furniture,Table,Table Voluptatum,3,68647,10,185346.9,20453.81,Credit Card
07-01-2025,Jayan Chahal,Toys,Board Game,Board Game Minima,3,37653,10,101663.1,10123.36,COD
07-12-2024,Dharmajan Ratti,Books,Textbook,Textbook Voluptates,4,24371,10,87735.6,19597.07,Net Banking
30-05-2025,Dhruv Kulkarni,Books,Fiction,Fiction Ipsum,4,39663,0,158652,38519.18,Credit Card
19-03-2025,Jayan Vasa,Groceries,Oil,Oil Sequi,1,16219,0,16219,2677.64,UPI
07-05-2025,Indranil Sood,Kitchen,Cookware Set,Cookware Set Odio,1,63000,0,63000,4286.16,Net Banking
29-06-2025,Misha Bandi,Kitchen,Cookware Set,Cookware Set Doloribus,4,17155,20,54896,11120.28,COD
22-11-2024,Shlok Bakshi,Sports,Cricket Bat,Cricket Bat Placeat,2,10158,10,18284.4,2902.96,Credit Card
06-07-2024,Urvi Ganesh,Beauty,Face Cream,Face Cream Corrupti,1,50823,20,40658.4,6267.87,Credit Card
19-07-2024,Pranay Gola,Groceries,Wheat,Wheat Delectus,1,58194,0,58194,6749.93,Credit Card
24-03-2025,Adah Bassi,Toys,Doll,Doll Nam,5,37682,10,169569,26335.15,Net Banking
09-04-2025,Nayantara Savant,Books,Textbook,Textbook Saepe,5,23752,5,112822,18546.81,COD
07-07-2025,Kabir Gill,Sports,Tennis Racket,Tennis Racket Voluptatum,5,74807,0,374035,31406.25,UPI
06-01-2025,Kanav Tank,Books,Comics,Comics Quisquam,3,27799,10,75057.3,11023.33,Credit Card
06-10-2024,Nayantara Hegde,Sports,Dumbbells,Dumbbells Iste,4,56706,10,204141.6,35280.25,Debit Card
06-05-2025,Tejas Bhardwaj,Groceries,Sugar,Sugar Ab,1,76879,15,65347.15,16285.2,Net Banking
20-11-2024,Darshit Borra,Beauty,Foundation,Foundation Deserunt,3,39207,5,111739.95,21027.98,Debit Card
28-04-2025,Vritika Gopal,Kitchen,Mixer Grinder,Mixer Grinder Sed,1,71243,15,60556.55,14619.27,UPI
23-06-2024,Onkar Rajagopalan,Kitchen,Microwave,Microwave Natus,3,71312,20,171148.8,9393.57,UPI
01-10-2025,Parinaaz Dewan,Home Decor,Lamp,Lamp Animi,2,15322,10,27579.6,1966.43,UPI
24-11-2024,Mehul Bhatti,Sports,Cricket Bat,Cricket Bat Debitis,2,32572,0,65144,12519.71,UPI
28-09-2025,Vidur Dani,Kitchen,Juicer,Juicer Nostrum,2,17389,5,33039.1,6916.9,Debit Card
20-08-2024,Yuvraj  Garde,Furniture,Sofa,Sofa Reiciendis,3,48461,15,123575.55,27772.5,COD
23-10-2024,Jayant Atwal,Kitchen,Juicer,Juicer Corporis,1,39872,10,35884.8,7383.66,Credit Card
11-03-2025,Miraan Jayaraman,Kitchen,Mixer Grinder,Mixer Grinder Occaecati,3,65351,5,186250.35,44988.38,Credit Card
11-01-2025,Shlok Bose,Groceries,Rice,Rice Quos,1,62219,15,52886.15,13146.08,Debit Card
02-04-2025,Kimaya Bansal,Electronics,Smartwatch,Smartwatch Sit,4,69923,5,265707.4,26037.95,Debit Card
08-07-2025,Badal Chaudhary,Furniture,Chair,Chair Amet,3,70734,0,212202,52505.11,UPI
09-08-2024,Jiya Chacko,Books,Fiction,Fiction Consectetur,5,7682,10,34569,3215.4,Net Banking
05-06-2024,Sahil Srinivasan,Books,Textbook,Textbook Voluptatem,5,7331,10,32989.5,1892.49,UPI
13-12-2023,Ivan Kashyap,Kitchen,Cookware Set,Cookware Set Dolores,1,21175,5,20116.25,3692.27,Net Banking
15-03-2025,Umang Barad,Home Decor,Wall Art,Wall Art Odit,1,7828,5,7436.6,1019.65,Credit Card
31-12-2023,Yuvraj  Mand,Clothing,Kids Wear,Kids Wear Tempore,2,52220,20,83552,5410.9,Debit Card
24-06-2024,Yuvraj  Deo,Electronics,Camera,Camera Ipsam,4,20266,15,68904.4,13538.12,Credit Card
11-06-2025,Nayantara Bhalla,Furniture,Chair,Chair Eveniet,4,68646,20,219667.2,39724.94,COD
01-01-2024,Kashvi Sekhon,Groceries,Spices,Spices Eos,1,25473,20,20378.4,3782.89,COD
10-03-2024,Jayesh Ratti,Kitchen,Juicer,Juicer Doloremque,4,28239,5,107308.2,6756.09,UPI
07-06-2024,Samaira Mane,Sports,Cricket Bat,Cricket Bat Officia,5,24059,5,114280.25,5890.91,UPI
06-08-2024,Indrajit Rao,Groceries,Rice,Rice Aliquid,5,14222,5,67554.5,16412.51,Net Banking
30-07-2025,Vihaan Chaudhari,Home Decor,Clock,Clock Magnam,5,40487,15,172069.75,21981.61,COD
13-04-2024,Saanvi Sankar,Sports,Football,Football Distinctio,4,77291,10,278247.6,27845.6,Debit Card
17-09-2024,Nirvaan Rama,Groceries,Sugar,Sugar Voluptatum,2,38807,5,73733.3,8421.62,UPI
17-12-2023,Hridaan Swaminathan,Electronics,Mobile,Mobile Quod,5,42322,15,179868.5,33452.03,COD
22-07-2024,Prerak Dora,Sports,Cricket Bat,Cricket Bat Assumenda,2,75015,20,120024,16077.34,Net Banking
11-11-2023,Kashvi Mani,Clothing,Shoes,Shoes Unde,3,8170,0,24510,4857.5,COD
04-07-2024,Ishaan Sagar,Books,Non-Fiction,Non-Fiction Perferendis,5,4523,5,21484.25,3028.34,UPI
27-10-2024,Trisha Kari,Beauty,Shampoo,Shampoo Minus,1,48236,10,43412.4,2964.82,Credit Card
26-01-2025,Kaira Gour,Clothing,Women's Wear,Women's Wear Mollitia,1,14394,0,14394,2238.77,Credit Card
29-02-2024,Jivin Chakrabarti,Furniture,Bed,Bed Praesentium,4,1166,0,4664,307.33,COD
30-05-2025,Advika Majumdar,Toys,RC Car,RC Car Blanditiis,2,4981,15,8467.7,2114.6,Credit Card
22-04-2024,Sumer Basu,Books,Biography,Biography Nisi,5,399,0,1995,290.75,Credit Card
27-05-2024,Vardaniya Barad,Kitchen,Refrigerator,Refrigerator Animi,3,13033,5,37144.05,3705.77,COD
20-10-2024,Vihaan Aurora,Groceries,Sugar,Sugar Sed,1,18197,15,15467.45,2999.8,Credit Card
09-06-2024,Heer Subramaniam,Beauty,Shampoo,Shampoo Facilis,3,13588,0,40764,8950.88,Debit Card
16-07-2025,Samar Dhaliwal,Clothing,Accessories,Accessories Maiores,5,57719,10,259735.5,53930,Debit Card
20-03-2025,Kabir Sundaram,Furniture,Bed,Bed At,5,10806,10,48627,4120.89,Debit Card
16-01-2025,Trisha Balan,Clothing,Men's Wear,Men's Wear Ea,2,48008,10,86414.4,15869.6,Credit Card
17-11-2023,Yuvaan Sankar,Books,Textbook,Textbook Reprehenderit,2,64998,10,116996.4,9366.45,Credit Card
03-09-2025,Adah Raj,Sports,Tennis Racket,Tennis Racket Quos,3,21046,15,53667.3,8819.86,Debit Card
13-02-2025,Anahi Aggarwal,Toys,Board Game,Board Game Modi,4,24991,5,94965.8,19774.72,Credit Card
06-08-2025,Elakshi Batra,Beauty,Perfume,Perfume Occaecati,2,65399,10,117718.2,24367.26,Net Banking
09-11-2024,Anahi Balakrishnan,Sports,Dumbbells,Dumbbells In,1,43064,20,34451.2,3380.14,Credit Card
17-05-2025,Inaaya  Ben,Clothing,Men's Wear,Men's Wear Repellat,5,609,20,2436,222.91,UPI
10-04-2024,Pihu Kalla,Kitchen,Cookware Set,Cookware Set Occaecati,2,13233,15,22496.1,2505.09,COD
01-06-2024,Tiya Mall,Books,Comics,Comics Esse,2,15476,15,26309.2,5482.58,UPI
13-02-2025,Zara Kakar,Sports,Tennis Racket,Tennis Racket Consequuntur,2,46797,0,93594,9322.99,UPI
22-10-2023,Onkar Kohli,Beauty,Shampoo,Shampoo Labore,5,7875,15,33468.75,7825.74,Debit Card
25-07-2024,Kismat Kalita,Furniture,Sofa,Sofa Reprehenderit,1,32825,5,31183.75,6830.57,Net Banking
04-10-2024,Gatik Singh,Kitchen,Refrigerator,Refrigerator Officiis,5,51880,15,220490,26191.56,UPI
20-10-2024,Ela Chanda,Groceries,Oil,Oil Officiis,1,69578,20,55662.4,12414.3,Net Banking
16-12-2024,Manjari Dixit,Beauty,Face Cream,Face Cream Nihil,2,45358,10,81644.4,7788.02,COD
03-04-2024,Kavya Luthra,Toys,Doll,Doll Nemo,3,65969,20,158325.6,31387.2,UPI
03-11-2023,Riaan Bassi,Toys,Doll,Doll Expedita,5,27369,15,116318.25,20798.76,COD
16-06-2025,Shray Venkataraman,Books,Comics,Comics Quam,4,54332,0,217328,34419.58,COD
26-02-2024,Jivin Ben,Sports,Cricket Bat,Cricket Bat Quidem,2,43960,20,70336,15557.69,UPI
15-05-2025,Kiara Iyer,Kitchen,Cookware Set,Cookware Set Dignissimos,2,30008,20,48012.8,7292.69,Credit Card
02-01-2024,Aarav Loke,Clothing,Accessories,Accessories Eius,4,52668,0,210672,33035.32,Net Banking
05-11-2023,Urvi Khatri,Kitchen,Juicer,Juicer Quia,3,52002,15,132605.1,24250.11,UPI
06-04-2024,Nirvi Kadakia,Home Decor,Vase,Vase Iusto,2,5497,10,9894.6,825.78,UPI
29-08-2024,Miraya Lad,Home Decor,Lamp,Lamp Repudiandae,3,61035,0,183105,16120.97,Credit Card
30-04-2024,Divyansh Rastogi,Sports,Yoga Mat,Yoga Mat Ex,5,49453,15,210175.25,37014.87,COD
02-06-2025,Abram Chaudry,Electronics,Camera,Camera Nisi,4,33648,5,127862.4,7221.46,Net Banking
12-04-2025,Vardaniya Chakrabarti,Home Decor,Lamp,Lamp Possimus,2,49183,10,88529.4,14351.56,Net Banking
06-01-2024,Aaryahi Kari,Books,Comics,Comics Praesentium,4,3541,5,13455.8,1836.71,Credit Card
12-10-2023,Samiha Chopra,Groceries,Oil,Oil Error,5,60600,20,242400,48572.87,COD
06-07-2024,Aayush Sengupta,Toys,Puzzle,Puzzle Illo,5,76545,15,325316.25,41394.12,Net Banking
05-01-2024,Darshit Agrawal,Beauty,Foundation,Foundation Esse,4,21421,10,77115.6,5993.17,Net Banking
16-01-2025,Jiya Desai,Home Decor,Lamp,Lamp Neque,3,36252,0,108756,26186.69,Net Banking
30-03-2025,Krish Vaidya,Groceries,Spices,Spices Debitis,4,11581,20,37059.2,2250.55,UPI
06-12-2024,Tushar Sachdev,Furniture,Bed,Bed Odit,1,15100,5,14345,2600.55,COD
27-03-2025,Mamooty Hans,Electronics,Camera,Camera Culpa,2,58575,5,111292.5,25461.54,COD
19-11-2024,Nishith Bir,Sports,Dumbbells,Dumbbells Doloremque,4,59422,20,190150.4,41659.44,Debit Card
17-10-2023,Samar Upadhyay,Electronics,Camera,Camera Placeat,5,41174,15,174989.5,16206.53,Debit Card
15-02-2025,Ranbir Kant,Kitchen,Microwave,Microwave Cum,3,41780,20,100272,6310.1,Credit Card
31-12-2023,Lakshay Dhar,Electronics,Laptop,Laptop Non,1,56967,0,56967,13168.07,Debit Card
08-04-2025,Ranbir Dugal,Books,Comics,Comics A,3,10123,20,24295.2,1858.6,Net Banking
03-02-2025,Yakshit Sur,Books,Textbook,Textbook Illo,3,19668,15,50153.4,2768.78,Credit Card
23-04-2024,Tejas Sastry,Kitchen,Juicer,Juicer Hic,2,74815,10,134667,9914.07,UPI
05-11-2023,Ryan Chad,Electronics,Headphones,Headphones Dolore,5,23243,5,110404.25,19256.79,Debit Card
31-07-2025,Ehsaan Butala,Toys,Puzzle,Puzzle Libero,5,44376,20,177504,28065.02,COD
18-06-2024,Jayesh Chander,Electronics,Smartwatch,Smartwatch Saepe,3,8733,10,23579.1,4793.63,COD
14-10-2024,Yuvraj  Shroff,Beauty,Shampoo,Shampoo Itaque,1,64131,15,54511.35,8642.74,UPI
21-09-2025,Kiaan Mander,Toys,Action Figure,Action Figure Laboriosam,5,3306,15,14050.5,1904.21,Debit Card
26-10-2024,Madhup Sagar,Clothing,Kids Wear,Kids Wear Deleniti,5,35132,20,140528,9631.13,Credit Card
16-06-2025,Taran Bala,Books,Comics,Comics Omnis,4,10250,20,32800,4222.2,UPI
27-08-2025,Hunar Johal,Toys,Puzzle,Puzzle Deserunt,5,78766,20,315064,44013.36,Net Banking
06-06-2025,Madhav Halder,Groceries,Rice,Rice Doloribus,2,53859,0,107718,18421.31,COD
17-11-2024,Piya Amble,Books,Non-Fiction,Non-Fiction Autem,4,40642,0,162568,18654.31,COD
14-02-2024,Sahil Deshmukh,Groceries,Rice,Rice Commodi,2,45332,20,72531.2,4268.01,Net Banking
01-07-2025,Nitara Sahota,Beauty,Lipstick,Lipstick Aliquam,3,61630,5,175645.5,33038.94,UPI
14-10-2023,Kashvi Chahal,Electronics,Headphones,Headphones Ipsum,1,47166,0,47166,11645.09,Credit Card
25-02-2024,Ira Borra,Furniture,Cabinet,Cabinet Doloribus,1,11904,20,9523.2,1643.52,Credit Card
02-08-2025,Arnav Shroff,Toys,Puzzle,Puzzle Dolore,1,70745,15,60133.25,7744.25,Debit Card
21-07-2024,Nirvi Sankaran,Home Decor,Lamp,Lamp Enim,5,60463,0,302315,32487.86,Debit Card
05-05-2024,Renee Ganesan,Beauty,Face Cream,Face Cream Nulla,5,36213,0,181065,32530.95,UPI
23-06-2025,Vidur Mannan,Beauty,Shampoo,Shampoo Fuga,2,6697,20,10715.2,861.74,Debit Card
21-05-2025,Riya Varughese,Electronics,Mobile,Mobile Impedit,3,57569,5,164071.65,29285.66,Debit Card
06-07-2025,Kimaya Halder,Clothing,Accessories,Accessories Consectetur,2,48332,10,86997.6,20432.33,Net Banking
01-12-2023,Anvi Kapoor,Home Decor,Lamp,Lamp Dolorum,2,53788,15,91439.6,21533.1,COD
22-06-2024,Anahita De,Clothing,Kids Wear,Kids Wear Suscipit,5,10507,0,52535,11583.36,COD
23-08-2025,Arnav Savant,Electronics,Laptop,Laptop Fuga,4,7406,10,26661.6,3224.16,Debit Card
27-04-2025,Dharmajan Vora,Furniture,Cabinet,Cabinet Deserunt,3,9188,10,24807.6,3715.82,Net Banking
04-05-2025,Tanya Dave,Books,Biography,Biography Ullam,1,13605,20,10884,721.1,COD
10-06-2024,Tanya Sankaran,Kitchen,Juicer,Juicer Dignissimos,2,76854,10,138337.2,26344.51,Net Banking
08-04-2025,Alia Bhasin,Beauty,Lipstick,Lipstick Ea,4,2727,5,10362.6,703.11,Debit Card
08-10-2023,Divij Gade,Sports,Yoga Mat,Yoga Mat Voluptate,2,59290,5,112651,9073.89,Debit Card
08-11-2023,Anika Balasubramanian,Toys,RC Car,RC Car Ducimus,4,56775,20,181680,43029.74,Credit Card
24-01-2025,Dhanush Varughese,Electronics,Headphones,Headphones Deleniti,4,26031,20,83299.2,16206.55,Debit Card
23-05-2024,Fateh Tak,Beauty,Foundation,Foundation Aperiam,1,40169,15,34143.65,7509.28,Debit Card
06-07-2025,Umang Gulati,Books,Biography,Biography Eos,4,64938,15,220789.2,18417.03,UPI
06-10-2023,Samarth Kurian,Furniture,Bed,Bed Molestiae,3,6457,10,17433.9,3456.69,Debit Card
01-07-2024,Badal Karan,Sports,Tennis Racket,Tennis Racket Quia,5,30712,20,122848,19074.55,Debit Card
17-10-2024,Uthkarsh Tara,Electronics,Laptop,Laptop Soluta,4,27567,0,110268,18619.96,Credit Card
20-05-2025,Tarini Sarna,Home Decor,Cushion,Cushion Iste,3,76773,15,195771.15,28791.58,Credit Card
30-05-2024,Manikya Kara,Home Decor,Cushion,Cushion Quae,4,73390,10,264204,20530.46,UPI
06-02-2025,Arhaan Garg,Sports,Dumbbells,Dumbbells Dignissimos,2,72100,0,144200,8686.43,Credit Card
29-02-2024,Jhanvi Char,Books,Fiction,Fiction Ratione,5,17491,5,83082.25,8025.43,Net Banking
23-07-2024,Dhruv Chakraborty,Books,Biography,Biography Voluptates,2,24784,20,39654.4,3688.29,Credit Card
01-04-2024,Nitya Bajwa,Clothing,Women's Wear,Women's Wear Temporibus,1,12826,5,12184.7,2897.18,Net Banking
23-05-2024,Ranbir Singhal,Books,Non-Fiction,Non-Fiction Ipsa,4,8175,0,32700,6687.83,Credit Card
18-07-2024,Lakshit Mahajan,Groceries,Oil,Oil Dignissimos,1,66192,15,56263.2,10654.56,Net Banking
24-12-2023,Prerak Sankaran,Groceries,Wheat,Wheat Voluptate,2,7453,5,14160.7,3203.36,UPI
10-11-2024,Drishya Maharaj,Electronics,Camera,Camera Inventore,5,65830,5,312692.5,35825.33,Credit Card
01-10-2024,Rasha Saxena,Home Decor,Lamp,Lamp Libero,5,78716,0,393580,75345.21,Net Banking
23-05-2024,Mishti Dayal,Kitchen,Juicer,Juicer Labore,3,28534,5,81321.9,9500.16,UPI
25-09-2024,Tanya Chowdhury,Electronics,Headphones,Headphones Ipsa,4,54174,0,216696,40956.13,COD
07-02-2025,Rohan Khare,Sports,Dumbbells,Dumbbells Fuga,5,79697,0,398485,21266.93,COD
12-06-2025,Devansh Dhar,Home Decor,Clock,Clock Ex,4,21351,20,68323.2,13465.8,Debit Card
21-09-2024,Hunar Sachdev,Sports,Cricket Bat,Cricket Bat Voluptates,4,51084,0,204336,47304.96,Debit Card
17-12-2024,Vihaan Hora,Furniture,Chair,Chair Porro,1,10487,5,9962.65,1500.22,COD
07-04-2025,Samarth Chad,Furniture,Bed,Bed Magnam,2,45872,0,91744,5678.96,Net Banking
07-07-2024,Parinaaz Gandhi,Beauty,Perfume,Perfume Illum,5,40388,15,171649,39986.99,Credit Card
01-05-2025,Adira Khanna,Books,Non-Fiction,Non-Fiction Occaecati,5,53250,5,252937.5,61936.61,Debit Card
04-10-2023,Badal Mand,Kitchen,Mixer Grinder,Mixer Grinder Quod,1,39026,0,39026,6959.45,COD
16-12-2024,Eshani Kade,Beauty,Foundation,Foundation Asperiores,1,50440,20,40352,6953.96,Debit Card
07-11-2024,Kismat Doshi,Sports,Football,Football Totam,1,40312,0,40312,6247.19,COD
18-09-2024,Eshani Karpe,Sports,Dumbbells,Dumbbells Quaerat,2,12389,0,24778,2842.74,Net Banking
20-08-2024,Dishani Sharaf,Electronics,Smartwatch,Smartwatch Vel,2,77134,0,154268,23295.77,Debit Card
02-01-2025,Vritika Devi,Kitchen,Mixer Grinder,Mixer Grinder Consequuntur,3,33341,10,90020.7,11939.1,UPI
15-07-2024,Riya Kala,Books,Non-Fiction,Non-Fiction Voluptatem,3,21603,0,64809,13508.88,Debit Card
19-07-2025,Samiha Setty,Electronics,Laptop,Laptop Aliquam,5,58293,20,233172,45500.62,Credit Card
03-09-2024,Shanaya Ramanathan,Sports,Tennis Racket,Tennis Racket Nobis,4,67065,0,268260,17206.02,Credit Card
03-09-2024,Madhup Karpe,Electronics,Laptop,Laptop Adipisci,5,23348,10,105066,9433.13,Net Banking
02-06-2025,Kiaan Madan,Groceries,Oil,Oil Maxime,3,76247,15,194429.85,11104.88,COD
27-07-2025,Vardaniya Mandal,Electronics,Headphones,Headphones Enim,4,31052,15,105576.8,13192.73,UPI
06-01-2025,Shlok Bhandari,Toys,RC Car,RC Car Iste,4,32469,15,110394.6,17770.58,UPI
15-10-2023,Mamooty Choudhry,Electronics,Laptop,Laptop Doloribus,5,77286,10,347787,51062.36,Net Banking
15-11-2024,Baiju Vig,Books,Comics,Comics Quam,5,15893,0,79465,13889.37,Credit Card
17-11-2023,Samiha Sandal,Kitchen,Mixer Grinder,Mixer Grinder Atque,2,483,5,917.7,154.02,Net Banking
05-08-2024,Tarini Dada,Electronics,Camera,Camera Perspiciatis,5,53165,20,212660,26272.47,UPI
27-05-2024,Himmat Gaba,Beauty,Lipstick,Lipstick Omnis,4,9894,0,39576,6562.33,COD
20-06-2025,Ira Trivedi,Toys,Action Figure,Action Figure Quam,1,67215,10,60493.5,11207.92,Debit Card
21-04-2025,Samar Dhawan,Kitchen,Microwave,Microwave Optio,2,77412,0,154824,13864.89,Net Banking
24-08-2025,Nishith Sastry,Furniture,Cabinet,Cabinet Quasi,2,8143,10,14657.4,2809.2,Net Banking
29-07-2024,Aarush Bahl,Beauty,Face Cream,Face Cream Architecto,2,48691,0,97382,18865.39,Debit Card
18-04-2025,Nitya Cherian,Kitchen,Refrigerator,Refrigerator Iste,1,2362,20,1889.6,380.24,Credit Card
01-08-2025,Aniruddh Magar,Toys,Puzzle,Puzzle Rem,2,58269,20,93230.4,15716.97,UPI
25-06-2025,Madhav Rau,Beauty,Perfume,Perfume Ea,1,73892,15,62808.2,14276.86,Net Banking
30-04-2025,Prisha Behl,Sports,Tennis Racket,Tennis Racket Sed,5,72742,10,327339,24202.61,Debit Card
27-10-2023,Zeeshan Deol,Books,Fiction,Fiction Est,1,74677,10,67209.3,4514.98,UPI
05-06-2025,Ahana  Vig,Furniture,Sofa,Sofa Cumque,4,48651,15,165413.4,38671.65,UPI
25-11-2024,Diya Shanker,Furniture,Cabinet,Cabinet Voluptates,4,57100,5,216980,41078.49,UPI
05-08-2025,Stuvan Srinivas,Groceries,Spices,Spices Est,3,73722,10,199049.4,30357.47,COD
12-12-2023,Abram Hayer,Furniture,Cabinet,Cabinet Eos,1,2762,15,2347.7,408.21,Debit Card
08-06-2025,Keya Sarna,Furniture,Chair,Chair Neque,3,36935,5,105264.75,10175.96,Credit Card
20-11-2024,Shayak Karpe,Home Decor,Lamp,Lamp Neque,1,71685,10,64516.5,15872.36,Debit Card
09-02-2024,Onkar Toor,Toys,Puzzle,Puzzle Temporibus,5,64203,10,288913.5,30405.59,Credit Card
